location,account,date,day_night_label,sentiment_num
Terrapin Springs,LovesChristopher_McclureLion,2020-04-08,day,1.0
Terrapin Springs,LovesChristopher_McclureLion,2020-04-09,day,0.0
Terrapin Springs,LovesCottonLion,2020-04-07,night,0.0
Terrapin Springs,LovesCottonLion,2020-04-08,day,1.0
Terrapin Springs,LovesCottonLion,2020-04-09,day,1.0
Terrapin Springs,LovesFordDog,2020-04-06,day,0.5
Terrapin Springs,LovesFordDog,2020-04-06,night,0.0
Terrapin Springs,LovesFordDog,2020-04-07,day,-1.0
Terrapin Springs,LovesFordDog,2020-04-08,night,0.0
Terrapin Springs,LovesFordDog,2020-04-10,day,0.0
Terrapin Springs,LovesGlady_MockDog,2020-04-06,day,0.0
Terrapin Springs,LovesGlady_MockDog,2020-04-06,night,1.0
Terrapin Springs,LovesGlady_MockDog,2020-04-07,day,0.0
Terrapin Springs,LovesGlady_MockDog,2020-04-08,day,-1.0
Terrapin Springs,LovesGlady_MockDog,2020-04-08,night,1.0
Terrapin Springs,LovesGlady_MockDog,2020-04-09,day,0.0
Terrapin Springs,LovesGuthCat,2020-04-06,day,-1.0
Terrapin Springs,LovesGuthCat,2020-04-07,day,0.5
Terrapin Springs,LovesGuthCat,2020-04-08,day,1.0
Terrapin Springs,LovesGuthCat,2020-04-09,day,0.0
Terrapin Springs,LovesJackHorse,2020-04-06,day,0.0
Terrapin Springs,LovesJackHorse,2020-04-06,night,1.0
Terrapin Springs,LovesJackHorse,2020-04-07,day,0.0
Terrapin Springs,LovesJudy_DavesBird,2020-04-06,day,0.0
Terrapin Springs,LovesJudy_DavesBird,2020-04-07,day,0.5
Terrapin Springs,LovesJudy_DavesBird,2020-04-08,day,0.0
Terrapin Springs,LovesJudy_DavesBird,2020-04-10,day,0.0
Terrapin Springs,LovesLoisOctopus,2020-04-06,day,0.0
Terrapin Springs,LovesLoisOctopus,2020-04-06,night,1.0
Terrapin Springs,LovesLoisOctopus,2020-04-08,day,0.5
Terrapin Springs,LovesLoisOctopus,2020-04-09,day,0.0
Terrapin Springs,LovesMoultonWhale,2020-04-06,day,-0.5
Terrapin Springs,LovesMoultonWhale,2020-04-08,day,0.3333333333333333
Terrapin Springs,LovesMoultonWhale,2020-04-08,night,0.5
Terrapin Springs,LovesMoultonWhale,2020-04-09,day,1.0
Terrapin Springs,LovesMoultonWhale,2020-04-09,night,0.0
Terrapin Springs,LovesPhillipsBird,2020-04-06,day,-0.6666666666666666
Terrapin Springs,LovesPhillipsBird,2020-04-07,day,1.0
Terrapin Springs,LovesPhillipsBird,2020-04-07,night,0.0
Terrapin Springs,LovesPhillipsBird,2020-04-08,day,0.0
Terrapin Springs,LovesPhillipsBird,2020-04-08,night,0.5
Terrapin Springs,LovesPhillipsBird,2020-04-09,day,1.0
Terrapin Springs,LovesPhillipsBird,2020-04-09,night,0.0
Terrapin Springs,LovesPhillipsBird,2020-04-10,night,0.0
Terrapin Springs,Lucretia1958,2020-04-06,day,0.0
Terrapin Springs,Lucretia1958,2020-04-08,day,-1.0
Terrapin Springs,Lucretia1958,2020-04-10,day,1.0
Terrapin Springs,LynchCat85,2020-04-06,day,0.0
Terrapin Springs,LynchCat85,2020-04-06,night,1.0
Terrapin Springs,LynchCat85,2020-04-07,day,-1.0
Terrapin Springs,LynchCat85,2020-04-08,day,0.3333333333333333
Terrapin Springs,LynchCat85,2020-04-09,day,0.5
Terrapin Springs,LynchCat85,2020-04-10,day,0.0
Terrapin Springs,Maria1966Lincourt,2020-04-06,day,1.0
Terrapin Springs,Maria1966Lincourt,2020-04-06,night,0.0
Terrapin Springs,Maria1966Lincourt,2020-04-08,day,1.0
Terrapin Springs,Maria1966Lincourt,2020-04-08,night,1.0
Terrapin Springs,Maria1966Lincourt,2020-04-09,night,0.0
Terrapin Springs,Marshall_Byrne97,2020-04-06,day,1.0
Terrapin Springs,Marshall_Byrne97,2020-04-07,day,1.0
Terrapin Springs,Marshall_Byrne97,2020-04-08,day,1.0
Terrapin Springs,Marshall_Byrne97,2020-04-09,day,0.0
Terrapin Springs,MyersBear1978,2020-04-06,day,-1.0
Terrapin Springs,MyersBear1978,2020-04-06,night,1.0
Terrapin Springs,MyersBear1978,2020-04-08,day,0.5
Terrapin Springs,MyersBear1978,2020-04-09,day,0.0
Terrapin Springs,NatashaCuriousLittle,2020-04-06,day,0.0
Terrapin Springs,NatashaCuriousLittle,2020-04-07,day,1.0
Terrapin Springs,NatashaCuriousLittle,2020-04-08,day,0.5
Terrapin Springs,NatashaCuriousLittle,2020-04-10,day,0.0
Terrapin Springs,ObnoxiousAndrewBanana,2020-04-06,day,0.5
Terrapin Springs,ObnoxiousAndrewBanana,2020-04-07,night,0.0
Terrapin Springs,ObnoxiousAndrewBanana,2020-04-08,day,0.5
Terrapin Springs,ObnoxiousAndrewBanana,2020-04-09,night,-1.0
Terrapin Springs,ObnoxiousGCouch,2020-04-06,day,0.0
Terrapin Springs,ObnoxiousGCouch,2020-04-08,day,0.0
Terrapin Springs,ObnoxiousGCouch,2020-04-09,day,0.5
Terrapin Springs,ObnoxiousGCouch,2020-04-10,day,0.0
Terrapin Springs,ObnoxiousJonesBread95,2020-04-06,day,1.0
Terrapin Springs,ObnoxiousJonesBread95,2020-04-06,night,1.0
Terrapin Springs,ObnoxiousJonesBread95,2020-04-08,day,0.5
Terrapin Springs,ObnoxiousJonesBread95,2020-04-09,night,0.0
Terrapin Springs,ObnoxiousJonesBread95,2020-04-10,day,-1.0
Terrapin Springs,ObnoxiousMCandy1987,2020-04-06,day,1.0
Terrapin Springs,ObnoxiousMCandy1987,2020-04-08,day,0.0
Terrapin Springs,ObnoxiousMCandy1987,2020-04-08,night,0.0
Terrapin Springs,ObnoxiousMCandy1987,2020-04-09,night,1.0
Terrapin Springs,ObnoxiousMCandy1987,2020-04-10,day,1.0
Terrapin Springs,ObnoxiousSharonLight,2020-04-06,day,1.0
Terrapin Springs,ObnoxiousSharonLight,2020-04-06,night,0.0
Terrapin Springs,ObnoxiousSharonLight,2020-04-07,day,-1.0
Terrapin Springs,ObnoxiousSharonLight,2020-04-08,night,1.0
Terrapin Springs,ObnoxiousTCandy,2020-04-06,day,0.0
Terrapin Springs,ObnoxiousTCandy,2020-04-06,night,0.0
Terrapin Springs,ObnoxiousTCandy,2020-04-08,night,0.0
Terrapin Springs,ObnoxiousTCandy,2020-04-09,day,1.0
Terrapin Springs,Opportunities1,2020-04-06,day,1.0
Terrapin Springs,Opportunities1,2020-04-06,night,1.0
Terrapin Springs,Opportunities1,2020-04-08,day,1.0
Terrapin Springs,Opportunities1,2020-04-09,day,1.0
Terrapin Springs,Opportunities2,2020-04-06,day,-0.5
Terrapin Springs,Opportunities2,2020-04-07,day,0.5
Terrapin Springs,Opportunities2,2020-04-07,night,0.5
Terrapin Springs,Opportunities2,2020-04-09,day,1.0
Terrapin Springs,Opportunities2,2020-04-10,day,0.0
Terrapin Springs,Paul_Wolfe2009,2020-04-06,day,1.0
Terrapin Springs,Paul_Wolfe2009,2020-04-07,day,1.0
Terrapin Springs,Paul_Wolfe2009,2020-04-08,night,0.0
Terrapin Springs,Paul_Wolfe2009,2020-04-09,day,0.0
Terrapin Springs,Paul_Wolfe2009,2020-04-09,night,0.5
Terrapin Springs,Paul_Wolfe2009,2020-04-10,day,0.0
Terrapin Springs,PaulineDarkH,2020-04-06,day,0.5
Terrapin Springs,PaulineDarkH,2020-04-07,day,-0.25
Terrapin Springs,PaulineDarkH,2020-04-08,day,-1.0
Terrapin Springs,PaulineDarkH,2020-04-08,night,1.0
Terrapin Springs,PaulineDarkH,2020-04-09,day,0.0
Terrapin Springs,PeterLovesCrystals54,2020-04-07,day,0.0
Terrapin Springs,PeterLovesCrystals54,2020-04-07,night,0.0
Terrapin Springs,PipeUp,2020-04-07,day,0.0
Terrapin Springs,R1989Whitworth,2020-04-06,day,0.0
Terrapin Springs,R1989Whitworth,2020-04-07,night,0.0
Terrapin Springs,R1989Whitworth,2020-04-08,day,0.0
Terrapin Springs,R1989Whitworth,2020-04-08,night,0.5
Terrapin Springs,R1989Whitworth,2020-04-09,day,0.0
Terrapin Springs,R1989Whitworth,2020-04-10,day,0.0
Terrapin Springs,RObnoxiousMoe,2020-04-06,day,-1.0
Terrapin Springs,RObnoxiousMoe,2020-04-07,day,1.0
Terrapin Springs,RObnoxiousMoe,2020-04-08,day,-0.5
Terrapin Springs,RObnoxiousMoe,2020-04-09,day,1.0
Terrapin Springs,RacesPaul_HallBird,2020-04-06,day,0.0
Terrapin Springs,RacesPaul_HallBird,2020-04-07,day,1.0
Terrapin Springs,RacesPaul_HallBird,2020-04-08,day,0.0
Terrapin Springs,RacesPaul_HallBird,2020-04-09,day,-1.0
Terrapin Springs,RacesPaul_HallBird,2020-04-10,day,1.0
Terrapin Springs,RacesRandallFish,2020-04-06,day,1.0
Terrapin Springs,RacesRandallFish,2020-04-06,night,1.0
Terrapin Springs,RacesRandallFish,2020-04-07,day,0.25
Terrapin Springs,RacesRandallFish,2020-04-08,day,0.6666666666666666
Terrapin Springs,RacesRohrBird,2020-04-06,day,0.5
Terrapin Springs,RacesRohrBird,2020-04-08,day,1.0
Terrapin Springs,RacesRohrBird,2020-04-10,day,1.0
Terrapin Springs,RobertCandidC,2020-04-06,day,0.75
Terrapin Springs,RobertCandidC,2020-04-07,day,1.0
Terrapin Springs,RobertCandidC,2020-04-08,day,-0.2
Terrapin Springs,RobertCandidC,2020-04-09,day,-0.5
Terrapin Springs,Robert_MancusoOctopus79,2020-04-06,day,0.0
Terrapin Springs,Robert_MancusoOctopus79,2020-04-07,day,0.0
Terrapin Springs,Robert_MancusoOctopus79,2020-04-07,night,-1.0
Terrapin Springs,Robert_MancusoOctopus79,2020-04-08,day,1.0
Terrapin Springs,Robert_MancusoOctopus79,2020-04-09,day,0.3333333333333333
Terrapin Springs,RobertsonCat14,2020-04-06,day,1.0
Terrapin Springs,RobertsonCat14,2020-04-06,night,0.0
Terrapin Springs,RobertsonCat14,2020-04-07,day,0.25
Terrapin Springs,Roger_Duke1955,2020-04-06,day,1.0
Terrapin Springs,Roger_Duke1955,2020-04-08,night,1.0
Terrapin Springs,Roger_Duke1955,2020-04-09,day,1.0
Terrapin Springs,Roger_Duke1955,2020-04-10,night,-1.0
Terrapin Springs,RosesAreTheBestFlower,2020-04-06,day,0.5
Terrapin Springs,RosesAreTheBestFlower,2020-04-07,day,1.0
Terrapin Springs,RunsHammondWhale,2020-04-06,day,0.4
Terrapin Springs,RunsHammondWhale,2020-04-07,day,0.5
Terrapin Springs,RunsHammondWhale,2020-04-08,day,0.0
Terrapin Springs,RunsHammondWhale,2020-04-08,night,-1.0
Terrapin Springs,RunsHammondWhale,2020-04-10,day,1.0
Terrapin Springs,RunsHelenBird,2020-04-06,day,1.0
Terrapin Springs,RunsHelenBird,2020-04-06,night,-1.0
Terrapin Springs,RunsHelenBird,2020-04-07,day,1.0
Terrapin Springs,RunsHelenBird,2020-04-07,night,0.5
Terrapin Springs,RunsHelenBird,2020-04-08,day,0.0
Terrapin Springs,RunsHelenBird,2020-04-10,day,0.0
Terrapin Springs,RunsHelenBird,2020-04-10,night,1.0
Terrapin Springs,RunsJustinDog,2020-04-06,day,0.6666666666666666
Terrapin Springs,RunsJustinDog,2020-04-07,day,-1.0
Terrapin Springs,RunsJustinDog,2020-04-07,night,-1.0
Terrapin Springs,RunsJustinDog,2020-04-08,day,-0.5
Terrapin Springs,RunsJustinDog,2020-04-09,day,1.0
Terrapin Springs,RunsJustinDog,2020-04-09,night,-1.0
Terrapin Springs,RunsJustinDog,2020-04-10,day,1.0
Terrapin Springs,RunsSybertLion,2020-04-06,day,0.0
Terrapin Springs,RunsSybertLion,2020-04-07,day,1.0
Terrapin Springs,RunsSybertLion,2020-04-08,day,0.0
Terrapin Springs,RunsSybertLion,2020-04-08,night,1.0
Terrapin Springs,Ruth1956Washington,2020-04-06,day,0.2
Terrapin Springs,Ruth1956Washington,2020-04-08,day,0.0
Terrapin Springs,Ruth1956Washington,2020-04-08,night,0.0
Terrapin Springs,Ruth1956Washington,2020-04-09,day,0.0
Terrapin Springs,S38Salano,2020-04-06,day,0.0
Terrapin Springs,S38Salano,2020-04-07,day,0.5
Terrapin Springs,S38Salano,2020-04-07,night,0.0
Terrapin Springs,S38Salano,2020-04-08,day,1.0
Terrapin Springs,S38Salano,2020-04-10,day,1.0
Terrapin Springs,Sarah_BradleyWhale89,2020-04-08,day,1.0
Terrapin Springs,Sarah_BradleyWhale89,2020-04-08,night,1.0
Terrapin Springs,Sarah_BradleyWhale89,2020-04-09,night,-1.0
Terrapin Springs,Sarah_BradleyWhale89,2020-04-10,day,0.0
Terrapin Springs,Sarah_Peters1997,2020-04-06,day,1.0
Terrapin Springs,Sarah_Peters1997,2020-04-07,day,-1.0
Terrapin Springs,Sarah_Peters1997,2020-04-09,day,-0.3333333333333333
Terrapin Springs,Sarah_Peters1997,2020-04-10,day,1.0
Terrapin Springs,Sean1964Dominquez,2020-04-07,day,0.0
Terrapin Springs,Sean1964Dominquez,2020-04-07,night,1.0
Terrapin Springs,Sean1964Dominquez,2020-04-08,night,0.5
Terrapin Springs,Sean1964Dominquez,2020-04-09,day,1.0
Terrapin Springs,Sean1964Dominquez,2020-04-10,day,0.0
Terrapin Springs,SmartArleneCouch,2020-04-07,day,-0.6666666666666666
Terrapin Springs,SmartArleneCouch,2020-04-09,day,0.6666666666666666
Terrapin Springs,SmartArleneCouch,2020-04-10,night,1.0
Terrapin Springs,SmartClarkHouse72,2020-04-06,day,1.0
Terrapin Springs,SmartClarkHouse72,2020-04-07,day,0.0
Terrapin Springs,SmartClarkHouse72,2020-04-08,day,0.5
Terrapin Springs,SmartClarkHouse72,2020-04-09,day,1.0
Terrapin Springs,SmartClarkHouse72,2020-04-10,day,1.0
Terrapin Springs,SmartClarkHouse72,2020-04-10,night,0.0
Terrapin Springs,SmartHCouch,2020-04-06,day,0.4
Terrapin Springs,SmartHCouch,2020-04-07,night,1.0
Terrapin Springs,SmartHCouch,2020-04-08,day,1.0
Terrapin Springs,SmartHCouch,2020-04-08,night,0.0
Terrapin Springs,SmartHCouch,2020-04-09,day,0.0
Terrapin Springs,SmartHCouch,2020-04-10,night,1.0
Terrapin Springs,SmartMBread,2020-04-06,day,0.3333333333333333
Terrapin Springs,SmartMBread,2020-04-08,night,0.0
Terrapin Springs,SmartPCar,2020-04-06,day,-0.5
Terrapin Springs,SmartPCar,2020-04-06,night,-1.0
Terrapin Springs,SmartPCar,2020-04-07,day,1.0
Terrapin Springs,SmartPCar,2020-04-09,night,0.0
Terrapin Springs,SmartRedmanHouse,2020-04-08,day,0.5
Terrapin Springs,SmartRedmanHouse,2020-04-09,day,-1.0
Terrapin Springs,SmartRedmanHouse,2020-04-10,day,1.0
Terrapin Springs,SmartWCar,2020-04-08,day,-1.0
Terrapin Springs,SmartWCar,2020-04-09,day,0.0
Terrapin Springs,SmartWCar,2020-04-10,day,0.0
Terrapin Springs,SmartWCar95,2020-04-06,day,-1.0
Terrapin Springs,SmartWCar95,2020-04-07,day,-1.0
Terrapin Springs,SmartWCar95,2020-04-08,day,0.0
Terrapin Springs,SmartWCar95,2020-04-08,night,0.0
Terrapin Springs,Smith1968,2020-04-06,day,-1.0
Terrapin Springs,Smith1968,2020-04-09,day,0.0
Terrapin Springs,Smith1968,2020-04-10,day,1.0
Terrapin Springs,SmithBear68,2020-04-06,day,-0.5
Terrapin Springs,SmithBear68,2020-04-07,day,0.0
Terrapin Springs,SmithBear68,2020-04-08,day,0.0
Terrapin Springs,SmithBear68,2020-04-08,night,0.0
Terrapin Springs,SmithBear68,2020-04-09,day,0.0
Terrapin Springs,Stephen1B,2020-04-06,day,-1.0
Terrapin Springs,Stephen1B,2020-04-06,night,0.0
Terrapin Springs,Stephen1B,2020-04-08,day,0.0
Terrapin Springs,Stephen1B,2020-04-10,day,1.0
Terrapin Springs,SunnyDay,2020-04-08,night,-1.0
Terrapin Springs,SunnyDay,2020-04-09,day,0.0
Terrapin Springs,SunnyDay,2020-04-09,night,0.25
Terrapin Springs,Susan58W,2020-04-07,day,0.0
Terrapin Springs,Susan58W,2020-04-08,day,1.0
Terrapin Springs,Susan58W,2020-04-08,night,0.0
Terrapin Springs,Susan58W,2020-04-09,day,1.0
Terrapin Springs,Susan58W,2020-04-09,night,1.0
Terrapin Springs,Susan58W,2020-04-10,day,0.0
Terrapin Springs,Susan_JohnsonFish2018,2020-04-06,day,0.0
Terrapin Springs,Susan_JohnsonFish2018,2020-04-08,day,0.5
Terrapin Springs,Susan_JohnsonFish2018,2020-04-09,day,-0.5
Terrapin Springs,Susie1991A,2020-04-06,day,0.0
Terrapin Springs,Susie1991A,2020-04-06,night,-1.0
Terrapin Springs,Susie1991A,2020-04-08,day,0.5
Terrapin Springs,Susie1991A,2020-04-09,day,1.0
Terrapin Springs,Syndicated348,2020-04-07,day,1.0
Terrapin Springs,Syndicated348,2020-04-07,night,0.0
Terrapin Springs,Syndicated348,2020-04-09,day,0.0
Terrapin Springs,Syndicated4,2020-04-06,night,0.0
Terrapin Springs,Syndicated4,2020-04-07,day,0.0
Terrapin Springs,Syndicated4,2020-04-07,night,1.0
Terrapin Springs,Syndicated4,2020-04-09,day,1.0
Terrapin Springs,Syndicated4,2020-04-09,night,0.0
Terrapin Springs,Syndicated5,2020-04-06,day,1.0
Terrapin Springs,Syndicated5,2020-04-07,day,0.0
Terrapin Springs,Syndicated5,2020-04-08,day,1.0
Terrapin Springs,Syndicated5,2020-04-08,night,0.0
Terrapin Springs,Syndicated5,2020-04-10,day,0.6666666666666666
Terrapin Springs,TSmartWard,2020-04-07,day,1.0
Terrapin Springs,TSmartWard,2020-04-08,day,0.5
Terrapin Springs,TSmartWard,2020-04-09,day,-1.0
Terrapin Springs,TSmartWard,2020-04-10,day,0.5
Terrapin Springs,TallBCouch23,2020-04-06,day,0.0
Terrapin Springs,TallBCouch23,2020-04-07,day,-1.0
Terrapin Springs,TallBCouch23,2020-04-09,day,0.5
Terrapin Springs,TallCarLisa,2020-04-06,day,1.0
Terrapin Springs,TallCarLisa,2020-04-06,night,1.0
Terrapin Springs,TallCarLisa,2020-04-07,day,1.0
Terrapin Springs,TallCarLisa,2020-04-08,day,0.5
Terrapin Springs,TallCarLisa,2020-04-09,day,0.25
Terrapin Springs,TallGarciaBowl91,2020-04-06,day,0.0
Terrapin Springs,TallGarciaBowl91,2020-04-07,day,0.0
Terrapin Springs,TallGarciaBowl91,2020-04-07,night,0.0
Terrapin Springs,TallGarciaBowl91,2020-04-10,day,1.0
Terrapin Springs,TallHBanana33,2020-04-07,night,0.0
Terrapin Springs,TallHBanana33,2020-04-09,day,1.0
Terrapin Springs,TallMillsBread,2020-04-06,day,1.0
Terrapin Springs,TallMillsBread,2020-04-07,day,1.0
Terrapin Springs,TallMillsBread,2020-04-08,day,0.0
Terrapin Springs,TallMillsBread,2020-04-08,night,0.0
Terrapin Springs,TallMillsBread,2020-04-09,day,0.0
Terrapin Springs,TallMillsBread,2020-04-10,night,-1.0
Terrapin Springs,TallOwensCar,2020-04-06,day,0.3333333333333333
Terrapin Springs,TallOwensCar,2020-04-08,day,0.0
Terrapin Springs,TallOwensCar,2020-04-09,day,1.0
Terrapin Springs,TallRedingCouch,2020-04-06,day,1.0
Terrapin Springs,TallRedingCouch,2020-04-06,night,0.0
Terrapin Springs,TallRedingCouch,2020-04-07,day,0.3333333333333333
Terrapin Springs,TallWallaceBread1967,2020-04-06,day,0.0
Terrapin Springs,TallWallaceBread1967,2020-04-07,day,0.6666666666666666
Terrapin Springs,TallWallaceBread1967,2020-04-08,day,0.0
Terrapin Springs,TallWallaceBread1967,2020-04-09,night,0.0
Terrapin Springs,TallWardIcecream,2020-04-06,day,0.0
Terrapin Springs,TallWardIcecream,2020-04-07,day,0.0
Terrapin Springs,TallWardIcecream,2020-04-08,day,-1.0
Terrapin Springs,TallWardIcecream,2020-04-09,day,1.0
Terrapin Springs,TallWardIcecream,2020-04-09,night,-1.0
Terrapin Springs,TallYLight65,2020-04-07,day,0.6666666666666666
Terrapin Springs,TallYLight65,2020-04-08,day,0.0
Terrapin Springs,TallYLight65,2020-04-10,day,0.5
Terrapin Springs,Terrapin Springs Schools,2020-04-06,day,0.6666666666666666
Terrapin Springs,Terrapin Springs Schools,2020-04-08,day,0.5
Terrapin Springs,TerrapinSpringsSchools,2020-04-08,day,-1.0
Terrapin Springs,TerrapinSpringsSchools,2020-04-08,night,1.0
Terrapin Springs,TerrapinSpringsSchools,2020-04-09,night,1.0
Terrapin Springs,Thomas1991,2020-04-07,day,0.6666666666666666
Terrapin Springs,Thomas1991,2020-04-08,day,-0.5
Terrapin Springs,Thomas1991,2020-04-09,day,1.0
Terrapin Springs,Thomas1991,2020-04-09,night,1.0
Terrapin Springs,Thomas1991,2020-04-10,day,1.0
Terrapin Springs,ThomasBird37,2020-04-06,day,0.5
Terrapin Springs,ThomasBird37,2020-04-06,night,1.0
Terrapin Springs,ThomasBird37,2020-04-07,day,-0.3333333333333333
Terrapin Springs,ThomasBird37,2020-04-08,day,0.0
Terrapin Springs,ThomasBird37,2020-04-10,night,0.0
Terrapin Springs,TimothyCleverN,2020-04-06,day,0.0
Terrapin Springs,TimothyCleverN,2020-04-07,day,0.0
Terrapin Springs,TimothyCleverN,2020-04-08,day,-0.5
Terrapin Springs,TimothyCleverN,2020-04-09,night,0.0
Terrapin Springs,Virginia66,2020-04-06,day,0.5
Terrapin Springs,Virginia66,2020-04-07,day,0.0
Terrapin Springs,Wallace1997,2020-04-06,day,-1.0
Terrapin Springs,Wallace1997,2020-04-07,day,0.0
Terrapin Springs,Wallace1997,2020-04-08,night,1.0
Terrapin Springs,Wallace1997,2020-04-09,day,-1.0
Terrapin Springs,Wallace1997,2020-04-10,day,-1.0
Terrapin Springs,WarrenOctopus17,2020-04-06,day,0.0
Terrapin Springs,WarrenOctopus17,2020-04-07,day,0.5
Terrapin Springs,WatchesBrendaCat,2020-04-07,day,1.0
Terrapin Springs,WatchesBrendaCat,2020-04-08,day,1.0
Terrapin Springs,WatchesBrendaCat,2020-04-09,night,0.5
Terrapin Springs,WatchesIna_CowellMouse,2020-04-06,day,0.5
Terrapin Springs,WatchesIna_CowellMouse,2020-04-06,night,1.0
Terrapin Springs,WatchesIna_CowellMouse,2020-04-07,day,-0.3333333333333333
Terrapin Springs,WatchesIna_CowellMouse,2020-04-07,night,1.0
Terrapin Springs,WatchesIna_CowellMouse,2020-04-09,day,0.0
Terrapin Springs,Webster85,2020-04-06,day,-1.0
Terrapin Springs,Webster85,2020-04-08,day,0.0
Terrapin Springs,Webster85,2020-04-08,night,0.0
Terrapin Springs,Webster85,2020-04-10,night,0.0
Terrapin Springs,Weeden1958,2020-04-06,day,-0.25
Terrapin Springs,Weeden1958,2020-04-07,day,1.0
Terrapin Springs,Weeden1958,2020-04-08,day,-1.0
Terrapin Springs,Weeden1958,2020-04-09,day,-0.3333333333333333
Terrapin Springs,Weeden1958,2020-04-09,night,0.0
Terrapin Springs,Wendell_Walker2012,2020-04-06,day,1.0
Terrapin Springs,Wendell_Walker2012,2020-04-06,night,1.0
Terrapin Springs,Wendell_Walker2012,2020-04-07,day,-1.0
Terrapin Springs,Wendell_Walker2012,2020-04-07,night,1.0
Terrapin Springs,Wendell_Walker2012,2020-04-08,day,-0.5
Terrapin Springs,Wendell_Walker2012,2020-04-09,day,1.0
Terrapin Springs,WileyBCandy,2020-04-06,day,1.0
Terrapin Springs,WileyBCandy,2020-04-07,day,0.5
Terrapin Springs,WileyBCandy,2020-04-09,day,0.0
Terrapin Springs,WileyBCandy,2020-04-10,day,-0.5
Terrapin Springs,WileyCandyTina_Coble,2020-04-06,day,0.0
Terrapin Springs,WileyCandyTina_Coble,2020-04-07,day,0.6666666666666666
Terrapin Springs,WileyCandyTina_Coble,2020-04-08,day,-0.5
Terrapin Springs,WileyCandyTina_Coble,2020-04-09,day,1.0
Terrapin Springs,WileyCandyTina_Coble,2020-04-10,day,0.0
Terrapin Springs,WileyCarLynn_Hawkins,2020-04-06,day,0.0
Terrapin Springs,WileyCarLynn_Hawkins,2020-04-07,night,1.0
Terrapin Springs,WileyCarLynn_Hawkins,2020-04-08,night,1.0
Terrapin Springs,WileyCarLynn_Hawkins,2020-04-09,day,0.0
Terrapin Springs,WileyCarLynn_Hawkins,2020-04-10,day,1.0
Terrapin Springs,WileyCouchMccafferty,2020-04-06,day,1.0
Terrapin Springs,WileyCouchMccafferty,2020-04-07,day,0.0
Terrapin Springs,WileyCouchMccafferty,2020-04-08,day,-0.5
Terrapin Springs,WileyHCar,2020-04-06,day,0.0
Terrapin Springs,WileyHCar,2020-04-07,day,-0.3333333333333333
Terrapin Springs,WileyHCar,2020-04-08,night,0.0
Terrapin Springs,WileyLornaCouch,2020-04-06,day,1.0
Terrapin Springs,WileyLornaCouch,2020-04-08,day,-0.6666666666666666
Terrapin Springs,WileyMcwilliamsHouse,2020-04-06,day,1.0
Terrapin Springs,WileyMcwilliamsHouse,2020-04-06,night,0.0
Terrapin Springs,WileyMcwilliamsHouse,2020-04-07,day,1.0
Terrapin Springs,WileyMcwilliamsHouse,2020-04-08,day,1.0
Terrapin Springs,WileyMcwilliamsHouse,2020-04-09,day,0.0
Terrapin Springs,WileyPCandy6,2020-04-06,day,1.0
Terrapin Springs,WileyPCandy6,2020-04-08,day,-0.5
